project_id,project_key,issue_id,issue_key,issue_type_id,issue_type_name,issue_title,issue_created_date,issue_points,changelog_id,status_from_id,status_from_name,status_to_id,status_to_name,status_from_category_name,status_to_category_name,status_change_date,sprint_id,sprint_name
10385,BETS,26530,BETS-1,10001,Story,[US 2.2] Rotina de processamento de lote,2025-10-10T02:34:40.364000+00:00,5.0,149855,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-10-10T02:35:45.363000+00:00,,
10385,BETS,26530,BETS-1,10001,Story,[US 2.2] Rotina de processamento de lote,2025-10-10T02:34:40.364000+00:00,5.0,149856,10126,In Product Discovery,10160,Business refinement,To Do,To Do,2025-10-10T02:35:47.324000+00:00,,
10385,BETS,26530,BETS-1,10001,Story,[US 2.2] Rotina de processamento de lote,2025-10-10T02:34:40.364000+00:00,5.0,149857,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-10-10T02:35:50.320000+00:00,,
10385,BETS,26530,BETS-1,10001,Story,[US 2.2] Rotina de processamento de lote,2025-10-10T02:34:40.364000+00:00,5.0,150931,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-10-15T12:51:20.497000+00:00,,
10385,BETS,26530,BETS-1,10001,Story,[US 2.2] Rotina de processamento de lote,2025-10-10T02:34:40.364000+00:00,5.0,150932,10162,Ready to Dev,10144,To do,To Do,To Do,2025-10-15T12:51:22.476000+00:00,,
10385,BETS,26530,BETS-1,10001,Story,[US 2.2] Rotina de processamento de lote,2025-10-10T02:34:40.364000+00:00,5.0,150987,10144,To do,10135,In Development,To Do,In Progress,2025-10-15T13:43:43.872000+00:00,,
10385,BETS,26530,BETS-1,10001,Story,[US 2.2] Rotina de processamento de lote,2025-10-10T02:34:40.364000+00:00,5.0,152238,10135,In Development,10137,Ready to test,In Progress,In Progress,2025-10-21T18:01:10.590000+00:00,,
10385,BETS,26530,BETS-1,10001,Story,[US 2.2] Rotina de processamento de lote,2025-10-10T02:34:40.364000+00:00,5.0,163199,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-12-10T15:47:10.568000+00:00,1825,BET Sprint 1
10385,BETS,26530,BETS-1,10001,Story,[US 2.2] Rotina de processamento de lote,2025-10-10T02:34:40.364000+00:00,5.0,163200,10011,In Test,10163,Ready to validate,In Progress,In Progress,2025-12-10T15:47:12.250000+00:00,1825,BET Sprint 1
10385,BETS,26530,BETS-1,10001,Story,[US 2.2] Rotina de processamento de lote,2025-10-10T02:34:40.364000+00:00,5.0,163201,10163,Ready to validate,10165,In Product Validation,In Progress,In Progress,2025-12-10T15:47:14.151000+00:00,1825,BET Sprint 1
10385,BETS,26530,BETS-1,10001,Story,[US 2.2] Rotina de processamento de lote,2025-10-10T02:34:40.364000+00:00,5.0,163202,10165,In Product Validation,10141,Ready to Deploy,In Progress,In Progress,2025-12-10T15:47:16.538000+00:00,1825,BET Sprint 1
10385,BETS,26530,BETS-1,10001,Story,[US 2.2] Rotina de processamento de lote,2025-10-10T02:34:40.364000+00:00,5.0,163203,10141,Ready to Deploy,10167,Applied in production,In Progress,Done,2025-12-10T15:47:18.757000+00:00,1825,BET Sprint 1
10385,BETS,26540,BETS-2,10001,Story,[US 4.1] Reativação de desimpedidos,2025-10-10T03:26:57.996000+00:00,3.0,149885,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-10-10T03:27:54.228000+00:00,,
10385,BETS,26540,BETS-2,10001,Story,[US 4.1] Reativação de desimpedidos,2025-10-10T03:26:57.996000+00:00,3.0,149886,10126,In Product Discovery,10160,Business refinement,To Do,To Do,2025-10-10T03:27:56.590000+00:00,,
10385,BETS,26540,BETS-2,10001,Story,[US 4.1] Reativação de desimpedidos,2025-10-10T03:26:57.996000+00:00,3.0,149887,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-10-10T03:27:59.602000+00:00,,
10385,BETS,26540,BETS-2,10001,Story,[US 4.1] Reativação de desimpedidos,2025-10-10T03:26:57.996000+00:00,3.0,152231,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-10-21T18:00:29.888000+00:00,,
10385,BETS,26540,BETS-2,10001,Story,[US 4.1] Reativação de desimpedidos,2025-10-10T03:26:57.996000+00:00,3.0,152232,10162,Ready to Dev,10144,To do,To Do,To Do,2025-10-21T18:00:36.462000+00:00,,
10385,BETS,26540,BETS-2,10001,Story,[US 4.1] Reativação de desimpedidos,2025-10-10T03:26:57.996000+00:00,3.0,152235,10144,To do,10135,In Development,To Do,In Progress,2025-10-21T18:00:42.672000+00:00,,
10385,BETS,26540,BETS-2,10001,Story,[US 4.1] Reativação de desimpedidos,2025-10-10T03:26:57.996000+00:00,3.0,153524,10135,In Development,10137,Ready to test,In Progress,In Progress,2025-10-27T20:18:46.179000+00:00,,
10385,BETS,26540,BETS-2,10001,Story,[US 4.1] Reativação de desimpedidos,2025-10-10T03:26:57.996000+00:00,3.0,161710,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-12-04T13:21:00.281000+00:00,1825,BET Sprint 1
10385,BETS,26540,BETS-2,10001,Story,[US 4.1] Reativação de desimpedidos,2025-10-10T03:26:57.996000+00:00,3.0,162062,10011,In Test,10163,Ready to validate,In Progress,In Progress,2025-12-05T14:01:56.155000+00:00,1825,BET Sprint 1
10385,BETS,26540,BETS-2,10001,Story,[US 4.1] Reativação de desimpedidos,2025-10-10T03:26:57.996000+00:00,3.0,163210,10163,Ready to validate,10165,In Product Validation,In Progress,In Progress,2025-12-10T15:48:03.240000+00:00,1825,BET Sprint 1
10385,BETS,26540,BETS-2,10001,Story,[US 4.1] Reativação de desimpedidos,2025-10-10T03:26:57.996000+00:00,3.0,163211,10165,In Product Validation,10141,Ready to Deploy,In Progress,In Progress,2025-12-10T15:48:05.220000+00:00,1825,BET Sprint 1
10385,BETS,26540,BETS-2,10001,Story,[US 4.1] Reativação de desimpedidos,2025-10-10T03:26:57.996000+00:00,3.0,163212,10141,Ready to Deploy,10167,Applied in production,In Progress,Done,2025-12-10T15:48:08.654000+00:00,1825,BET Sprint 1
10385,BETS,26534,BETS-3,10001,Story,[US 3.2] Encerramento da conta do usuário - Cancelado por engano,2025-10-10T02:43:00.619000+00:00,3.0,149872,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-10-10T02:46:31.106000+00:00,,
10385,BETS,26534,BETS-3,10001,Story,[US 3.2] Encerramento da conta do usuário - Cancelado por engano,2025-10-10T02:43:00.619000+00:00,3.0,149873,10126,In Product Discovery,10160,Business refinement,To Do,To Do,2025-10-10T02:46:33.819000+00:00,,
10385,BETS,26534,BETS-3,10001,Story,[US 3.2] Encerramento da conta do usuário - Cancelado por engano,2025-10-10T02:43:00.619000+00:00,3.0,149874,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-10-10T02:46:36.040000+00:00,,
10385,BETS,26534,BETS-3,10001,Story,[US 3.2] Encerramento da conta do usuário - Cancelado por engano,2025-10-10T02:43:00.619000+00:00,3.0,150962,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-10-15T12:59:06.502000+00:00,1560,Sprint 7
10385,BETS,26534,BETS-3,10001,Story,[US 3.2] Encerramento da conta do usuário - Cancelado por engano,2025-10-10T02:43:00.619000+00:00,3.0,150963,10162,Ready to Dev,10144,To do,To Do,To Do,2025-10-15T12:59:09.454000+00:00,1560,Sprint 7
10385,BETS,26534,BETS-3,10001,Story,[US 3.2] Encerramento da conta do usuário - Cancelado por engano,2025-10-10T02:43:00.619000+00:00,3.0,150964,10144,To do,10135,In Development,To Do,In Progress,2025-10-15T12:59:11.818000+00:00,1560,Sprint 7
10385,BETS,26534,BETS-3,10001,Story,[US 3.2] Encerramento da conta do usuário - Cancelado por engano,2025-10-10T02:43:00.619000+00:00,3.0,155771,10135,In Development,10016,Canceled,In Progress,Done,2025-11-07T14:05:08.236000+00:00,,
10385,BETS,26522,BETS-4,10001,Story,[INFRA1.1] Configurar a infraestrutura Serverless base,2025-10-10T02:24:29.666000+00:00,3.0,149829,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-10-10T02:25:51.406000+00:00,,
10385,BETS,26522,BETS-4,10001,Story,[INFRA1.1] Configurar a infraestrutura Serverless base,2025-10-10T02:24:29.666000+00:00,3.0,149830,10126,In Product Discovery,10160,Business refinement,To Do,To Do,2025-10-10T02:25:53.984000+00:00,,
10385,BETS,26522,BETS-4,10001,Story,[INFRA1.1] Configurar a infraestrutura Serverless base,2025-10-10T02:24:29.666000+00:00,3.0,149831,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-10-10T02:25:57.058000+00:00,,
10385,BETS,26522,BETS-4,10001,Story,[INFRA1.1] Configurar a infraestrutura Serverless base,2025-10-10T02:24:29.666000+00:00,3.0,150291,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-10-13T12:02:32.914000+00:00,,
10385,BETS,26522,BETS-4,10001,Story,[INFRA1.1] Configurar a infraestrutura Serverless base,2025-10-10T02:24:29.666000+00:00,3.0,150292,10162,Ready to Dev,10144,To do,To Do,To Do,2025-10-13T12:02:37.730000+00:00,,
10385,BETS,26522,BETS-4,10001,Story,[INFRA1.1] Configurar a infraestrutura Serverless base,2025-10-10T02:24:29.666000+00:00,3.0,150293,10144,To do,10135,In Development,To Do,In Progress,2025-10-13T12:02:40.672000+00:00,,
10385,BETS,26522,BETS-4,10001,Story,[INFRA1.1] Configurar a infraestrutura Serverless base,2025-10-10T02:24:29.666000+00:00,3.0,150687,10135,In Development,10137,Ready to test,In Progress,In Progress,2025-10-14T12:56:37.910000+00:00,,
10385,BETS,26522,BETS-4,10001,Story,[INFRA1.1] Configurar a infraestrutura Serverless base,2025-10-10T02:24:29.666000+00:00,3.0,151291,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-10-16T13:56:08.071000+00:00,,
10385,BETS,26522,BETS-4,10001,Story,[INFRA1.1] Configurar a infraestrutura Serverless base,2025-10-10T02:24:29.666000+00:00,3.0,151292,10011,In Test,10163,Ready to validate,In Progress,In Progress,2025-10-16T13:56:11.454000+00:00,,
10385,BETS,26522,BETS-4,10001,Story,[INFRA1.1] Configurar a infraestrutura Serverless base,2025-10-10T02:24:29.666000+00:00,3.0,163183,10163,Ready to validate,10165,In Product Validation,In Progress,In Progress,2025-12-10T15:45:37.162000+00:00,1825,BET Sprint 1
10385,BETS,26522,BETS-4,10001,Story,[INFRA1.1] Configurar a infraestrutura Serverless base,2025-10-10T02:24:29.666000+00:00,3.0,163184,10165,In Product Validation,10141,Ready to Deploy,In Progress,In Progress,2025-12-10T15:45:42.423000+00:00,1825,BET Sprint 1
10385,BETS,26522,BETS-4,10001,Story,[INFRA1.1] Configurar a infraestrutura Serverless base,2025-10-10T02:24:29.666000+00:00,3.0,163185,10141,Ready to Deploy,10167,Applied in production,In Progress,Done,2025-12-10T15:45:46.911000+00:00,1825,BET Sprint 1
10385,BETS,27468,BETS-5,10001,Story,[US 2.4] Rotina de processamento em lotes parciais para go live,2025-10-29T12:01:24.046000+00:00,3.0,153942,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-10-29T12:03:44.589000+00:00,,
10385,BETS,27468,BETS-5,10001,Story,[US 2.4] Rotina de processamento em lotes parciais para go live,2025-10-29T12:01:24.046000+00:00,3.0,153943,10126,In Product Discovery,10160,Business refinement,To Do,To Do,2025-10-29T12:03:47.414000+00:00,,
10385,BETS,27468,BETS-5,10001,Story,[US 2.4] Rotina de processamento em lotes parciais para go live,2025-10-29T12:01:24.046000+00:00,3.0,153944,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-10-29T12:03:50.575000+00:00,,
10385,BETS,27468,BETS-5,10001,Story,[US 2.4] Rotina de processamento em lotes parciais para go live,2025-10-29T12:01:24.046000+00:00,3.0,153945,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-10-29T12:03:53.265000+00:00,,
10385,BETS,27468,BETS-5,10001,Story,[US 2.4] Rotina de processamento em lotes parciais para go live,2025-10-29T12:01:24.046000+00:00,3.0,153946,10162,Ready to Dev,10144,To do,To Do,To Do,2025-10-29T12:03:55.562000+00:00,,
10385,BETS,27468,BETS-5,10001,Story,[US 2.4] Rotina de processamento em lotes parciais para go live,2025-10-29T12:01:24.046000+00:00,3.0,153985,10144,To do,10135,In Development,To Do,In Progress,2025-10-29T13:05:45.790000+00:00,,
10385,BETS,27468,BETS-5,10001,Story,[US 2.4] Rotina de processamento em lotes parciais para go live,2025-10-29T12:01:24.046000+00:00,3.0,154504,10135,In Development,10137,Ready to test,In Progress,In Progress,2025-10-31T13:34:22.609000+00:00,,
10385,BETS,27468,BETS-5,10001,Story,[US 2.4] Rotina de processamento em lotes parciais para go live,2025-10-29T12:01:24.046000+00:00,3.0,163221,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-12-10T15:48:47.186000+00:00,1825,BET Sprint 1
10385,BETS,27468,BETS-5,10001,Story,[US 2.4] Rotina de processamento em lotes parciais para go live,2025-10-29T12:01:24.046000+00:00,3.0,163222,10011,In Test,10163,Ready to validate,In Progress,In Progress,2025-12-10T15:48:49.147000+00:00,1825,BET Sprint 1
10385,BETS,27468,BETS-5,10001,Story,[US 2.4] Rotina de processamento em lotes parciais para go live,2025-10-29T12:01:24.046000+00:00,3.0,163223,10163,Ready to validate,10165,In Product Validation,In Progress,In Progress,2025-12-10T15:48:59.271000+00:00,1825,BET Sprint 1
10385,BETS,27468,BETS-5,10001,Story,[US 2.4] Rotina de processamento em lotes parciais para go live,2025-10-29T12:01:24.046000+00:00,3.0,163224,10165,In Product Validation,10141,Ready to Deploy,In Progress,In Progress,2025-12-10T15:49:03.551000+00:00,1825,BET Sprint 1
10385,BETS,27468,BETS-5,10001,Story,[US 2.4] Rotina de processamento em lotes parciais para go live,2025-10-29T12:01:24.046000+00:00,3.0,163225,10141,Ready to Deploy,10167,Applied in production,In Progress,Done,2025-12-10T15:49:05.290000+00:00,1825,BET Sprint 1
10385,BETS,26532,BETS-6,10001,Story,[US 3.1] Notificação de bloqueio parcial por e-mail,2025-10-10T02:38:07.562000+00:00,5.0,149863,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-10-10T02:40:46.733000+00:00,,
10385,BETS,26532,BETS-6,10001,Story,[US 3.1] Notificação de bloqueio parcial por e-mail,2025-10-10T02:38:07.562000+00:00,5.0,149864,10126,In Product Discovery,10160,Business refinement,To Do,To Do,2025-10-10T02:40:50.014000+00:00,,
10385,BETS,26532,BETS-6,10001,Story,[US 3.1] Notificação de bloqueio parcial por e-mail,2025-10-10T02:38:07.562000+00:00,5.0,149865,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-10-10T02:40:53.601000+00:00,,
10385,BETS,26532,BETS-6,10001,Story,[US 3.1] Notificação de bloqueio parcial por e-mail,2025-10-10T02:38:07.562000+00:00,5.0,150472,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-10-13T19:05:20.964000+00:00,,
10385,BETS,26532,BETS-6,10001,Story,[US 3.1] Notificação de bloqueio parcial por e-mail,2025-10-10T02:38:07.562000+00:00,5.0,150484,10162,Ready to Dev,10144,To do,To Do,To Do,2025-10-13T19:10:01.141000+00:00,,
10385,BETS,26532,BETS-6,10001,Story,[US 3.1] Notificação de bloqueio parcial por e-mail,2025-10-10T02:38:07.562000+00:00,5.0,150485,10144,To do,10135,In Development,To Do,In Progress,2025-10-13T19:10:03.455000+00:00,,
10385,BETS,26532,BETS-6,10001,Story,[US 3.1] Notificação de bloqueio parcial por e-mail,2025-10-10T02:38:07.562000+00:00,5.0,161745,10135,In Development,10137,Ready to test,In Progress,In Progress,2025-12-04T14:09:18.652000+00:00,1825,BET Sprint 1
10385,BETS,26532,BETS-6,10001,Story,[US 3.1] Notificação de bloqueio parcial por e-mail,2025-10-10T02:38:07.562000+00:00,5.0,161750,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-12-04T14:09:25.452000+00:00,1825,BET Sprint 1
10385,BETS,26532,BETS-6,10001,Story,[US 3.1] Notificação de bloqueio parcial por e-mail,2025-10-10T02:38:07.562000+00:00,5.0,161755,10011,In Test,10163,Ready to validate,In Progress,In Progress,2025-12-04T14:09:31.559000+00:00,1825,BET Sprint 1
10385,BETS,26532,BETS-6,10001,Story,[US 3.1] Notificação de bloqueio parcial por e-mail,2025-10-10T02:38:07.562000+00:00,5.0,163204,10163,Ready to validate,10165,In Product Validation,In Progress,In Progress,2025-12-10T15:47:24.911000+00:00,1825,BET Sprint 1
10385,BETS,26532,BETS-6,10001,Story,[US 3.1] Notificação de bloqueio parcial por e-mail,2025-10-10T02:38:07.562000+00:00,5.0,163205,10165,In Product Validation,10141,Ready to Deploy,In Progress,In Progress,2025-12-10T15:47:28.019000+00:00,1825,BET Sprint 1
10385,BETS,26532,BETS-6,10001,Story,[US 3.1] Notificação de bloqueio parcial por e-mail,2025-10-10T02:38:07.562000+00:00,5.0,163206,10141,Ready to Deploy,10167,Applied in production,In Progress,Done,2025-12-10T15:47:30.385000+00:00,1825,BET Sprint 1
10385,BETS,29379,BETS-7,10001,Story,[Fluxo de Impedidos] - Otimização lambda consulta clientes a ser fechados,2025-12-01T13:51:09.504000+00:00,2.0,161432,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-12-03T14:39:02.528000+00:00,,
10385,BETS,29379,BETS-7,10001,Story,[Fluxo de Impedidos] - Otimização lambda consulta clientes a ser fechados,2025-12-01T13:51:09.504000+00:00,2.0,161433,10126,In Product Discovery,10125,Product Backlog,To Do,To Do,2025-12-03T14:39:06.566000+00:00,,
10385,BETS,29379,BETS-7,10001,Story,[Fluxo de Impedidos] - Otimização lambda consulta clientes a ser fechados,2025-12-01T13:51:09.504000+00:00,2.0,161434,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-12-03T14:39:09.161000+00:00,,
10385,BETS,29379,BETS-7,10001,Story,[Fluxo de Impedidos] - Otimização lambda consulta clientes a ser fechados,2025-12-01T13:51:09.504000+00:00,2.0,161435,10126,In Product Discovery,10158,Ready to prototype,To Do,To Do,2025-12-03T14:39:12.306000+00:00,,
10385,BETS,29379,BETS-7,10001,Story,[Fluxo de Impedidos] - Otimização lambda consulta clientes a ser fechados,2025-12-01T13:51:09.504000+00:00,2.0,161436,10158,Ready to prototype,10171,In prototype,To Do,To Do,2025-12-03T14:39:17.559000+00:00,,
10385,BETS,29379,BETS-7,10001,Story,[Fluxo de Impedidos] - Otimização lambda consulta clientes a ser fechados,2025-12-01T13:51:09.504000+00:00,2.0,161437,10171,In prototype,10160,Business refinement,To Do,To Do,2025-12-03T14:39:22.618000+00:00,,
10385,BETS,29379,BETS-7,10001,Story,[Fluxo de Impedidos] - Otimização lambda consulta clientes a ser fechados,2025-12-01T13:51:09.504000+00:00,2.0,161438,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-12-03T14:39:26.060000+00:00,,
10385,BETS,29379,BETS-7,10001,Story,[Fluxo de Impedidos] - Otimização lambda consulta clientes a ser fechados,2025-12-01T13:51:09.504000+00:00,2.0,161439,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-12-03T14:39:29.442000+00:00,,
10385,BETS,29379,BETS-7,10001,Story,[Fluxo de Impedidos] - Otimização lambda consulta clientes a ser fechados,2025-12-01T13:51:09.504000+00:00,2.0,161476,10162,Ready to Dev,10000,Backlog,To Do,To Do,2025-12-03T15:21:18.599000+00:00,,
10385,BETS,29379,BETS-7,10001,Story,[Fluxo de Impedidos] - Otimização lambda consulta clientes a ser fechados,2025-12-01T13:51:09.504000+00:00,2.0,161477,10000,Backlog,10135,In Development,To Do,In Progress,2025-12-03T15:21:24.369000+00:00,,
10385,BETS,29379,BETS-7,10001,Story,[Fluxo de Impedidos] - Otimização lambda consulta clientes a ser fechados,2025-12-01T13:51:09.504000+00:00,2.0,161741,10135,In Development,10137,Ready to test,In Progress,In Progress,2025-12-04T14:08:58.530000+00:00,1825,BET Sprint 1
10385,BETS,29379,BETS-7,10001,Story,[Fluxo de Impedidos] - Otimização lambda consulta clientes a ser fechados,2025-12-01T13:51:09.504000+00:00,2.0,161747,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-12-04T14:09:22.480000+00:00,1825,BET Sprint 1
10385,BETS,29379,BETS-7,10001,Story,[Fluxo de Impedidos] - Otimização lambda consulta clientes a ser fechados,2025-12-01T13:51:09.504000+00:00,2.0,161752,10011,In Test,10163,Ready to validate,In Progress,In Progress,2025-12-04T14:09:28.388000+00:00,1825,BET Sprint 1
10385,BETS,29379,BETS-7,10001,Story,[Fluxo de Impedidos] - Otimização lambda consulta clientes a ser fechados,2025-12-01T13:51:09.504000+00:00,2.0,163229,10163,Ready to validate,10165,In Product Validation,In Progress,In Progress,2025-12-10T15:49:25.032000+00:00,1825,BET Sprint 1
10385,BETS,29379,BETS-7,10001,Story,[Fluxo de Impedidos] - Otimização lambda consulta clientes a ser fechados,2025-12-01T13:51:09.504000+00:00,2.0,163230,10165,In Product Validation,10141,Ready to Deploy,In Progress,In Progress,2025-12-10T15:49:29.623000+00:00,1825,BET Sprint 1
10385,BETS,29379,BETS-7,10001,Story,[Fluxo de Impedidos] - Otimização lambda consulta clientes a ser fechados,2025-12-01T13:51:09.504000+00:00,2.0,163231,10141,Ready to Deploy,10167,Applied in production,In Progress,Done,2025-12-10T15:49:33.369000+00:00,1825,BET Sprint 1
10385,BETS,28384,BETS-8,10001,Story,[US 3.2] Encerramento da conta do usuário,2025-11-14T16:54:46.210000+00:00,3.0,157182,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-11-14T16:57:03.394000+00:00,,
10385,BETS,28384,BETS-8,10001,Story,[US 3.2] Encerramento da conta do usuário,2025-11-14T16:54:46.210000+00:00,3.0,157183,10126,In Product Discovery,10160,Business refinement,To Do,To Do,2025-11-14T16:57:05.319000+00:00,,
10385,BETS,28384,BETS-8,10001,Story,[US 3.2] Encerramento da conta do usuário,2025-11-14T16:54:46.210000+00:00,3.0,157184,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-11-14T16:57:06.424000+00:00,,
10385,BETS,28384,BETS-8,10001,Story,[US 3.2] Encerramento da conta do usuário,2025-11-14T16:54:46.210000+00:00,3.0,157188,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-11-14T16:58:36.982000+00:00,,
10385,BETS,28384,BETS-8,10001,Story,[US 3.2] Encerramento da conta do usuário,2025-11-14T16:54:46.210000+00:00,3.0,157189,10162,Ready to Dev,10144,To do,To Do,To Do,2025-11-14T16:58:40.724000+00:00,,
10385,BETS,28384,BETS-8,10001,Story,[US 3.2] Encerramento da conta do usuário,2025-11-14T16:54:46.210000+00:00,3.0,157190,10144,To do,10135,In Development,To Do,In Progress,2025-11-14T16:58:42.618000+00:00,,
10385,BETS,28384,BETS-8,10001,Story,[US 3.2] Encerramento da conta do usuário,2025-11-14T16:54:46.210000+00:00,3.0,161742,10135,In Development,10137,Ready to test,In Progress,In Progress,2025-12-04T14:09:01.044000+00:00,1825,BET Sprint 1
10385,BETS,28384,BETS-8,10001,Story,[US 3.2] Encerramento da conta do usuário,2025-11-14T16:54:46.210000+00:00,3.0,161748,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-12-04T14:09:23.523000+00:00,1825,BET Sprint 1
10385,BETS,28384,BETS-8,10001,Story,[US 3.2] Encerramento da conta do usuário,2025-11-14T16:54:46.210000+00:00,3.0,161753,10011,In Test,10163,Ready to validate,In Progress,In Progress,2025-12-04T14:09:29.640000+00:00,1825,BET Sprint 1
10385,BETS,28384,BETS-8,10001,Story,[US 3.2] Encerramento da conta do usuário,2025-11-14T16:54:46.210000+00:00,3.0,163226,10163,Ready to validate,10165,In Product Validation,In Progress,In Progress,2025-12-10T15:49:14.721000+00:00,1825,BET Sprint 1
10385,BETS,28384,BETS-8,10001,Story,[US 3.2] Encerramento da conta do usuário,2025-11-14T16:54:46.210000+00:00,3.0,163227,10165,In Product Validation,10141,Ready to Deploy,In Progress,In Progress,2025-12-10T15:49:16.467000+00:00,1825,BET Sprint 1
10385,BETS,28384,BETS-8,10001,Story,[US 3.2] Encerramento da conta do usuário,2025-11-14T16:54:46.210000+00:00,3.0,163228,10141,Ready to Deploy,10167,Applied in production,In Progress,Done,2025-12-10T15:49:18.497000+00:00,1825,BET Sprint 1
10385,BETS,29381,BETS-9,10001,Story,[Fluxo de Impedidos] - Validação arquivos gerados de apostas em aberto e devolução de saldo,2025-12-01T13:51:36.879000+00:00,3.0,161441,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-12-03T14:39:48.592000+00:00,,
10385,BETS,29381,BETS-9,10001,Story,[Fluxo de Impedidos] - Validação arquivos gerados de apostas em aberto e devolução de saldo,2025-12-01T13:51:36.879000+00:00,3.0,161442,10126,In Product Discovery,10158,Ready to prototype,To Do,To Do,2025-12-03T14:39:52.597000+00:00,,
10385,BETS,29381,BETS-9,10001,Story,[Fluxo de Impedidos] - Validação arquivos gerados de apostas em aberto e devolução de saldo,2025-12-01T13:51:36.879000+00:00,3.0,161443,10158,Ready to prototype,10171,In prototype,To Do,To Do,2025-12-03T14:39:56.797000+00:00,,
10385,BETS,29381,BETS-9,10001,Story,[Fluxo de Impedidos] - Validação arquivos gerados de apostas em aberto e devolução de saldo,2025-12-01T13:51:36.879000+00:00,3.0,161444,10171,In prototype,10160,Business refinement,To Do,To Do,2025-12-03T14:40:00.987000+00:00,,
10385,BETS,29381,BETS-9,10001,Story,[Fluxo de Impedidos] - Validação arquivos gerados de apostas em aberto e devolução de saldo,2025-12-01T13:51:36.879000+00:00,3.0,161445,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-12-03T14:40:03.737000+00:00,,
10385,BETS,29381,BETS-9,10001,Story,[Fluxo de Impedidos] - Validação arquivos gerados de apostas em aberto e devolução de saldo,2025-12-01T13:51:36.879000+00:00,3.0,161446,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-12-03T14:40:07.426000+00:00,,
10385,BETS,29381,BETS-9,10001,Story,[Fluxo de Impedidos] - Validação arquivos gerados de apostas em aberto e devolução de saldo,2025-12-01T13:51:36.879000+00:00,3.0,161478,10162,Ready to Dev,10000,Backlog,To Do,To Do,2025-12-03T15:22:15.399000+00:00,,
10385,BETS,29381,BETS-9,10001,Story,[Fluxo de Impedidos] - Validação arquivos gerados de apostas em aberto e devolução de saldo,2025-12-01T13:51:36.879000+00:00,3.0,161479,10000,Backlog,10135,In Development,To Do,In Progress,2025-12-03T15:22:20.385000+00:00,,
10385,BETS,29381,BETS-9,10001,Story,[Fluxo de Impedidos] - Validação arquivos gerados de apostas em aberto e devolução de saldo,2025-12-01T13:51:36.879000+00:00,3.0,161740,10135,In Development,10137,Ready to test,In Progress,In Progress,2025-12-04T14:08:56.239000+00:00,1825,BET Sprint 1
10385,BETS,29381,BETS-9,10001,Story,[Fluxo de Impedidos] - Validação arquivos gerados de apostas em aberto e devolução de saldo,2025-12-01T13:51:36.879000+00:00,3.0,161746,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-12-04T14:09:21.436000+00:00,1825,BET Sprint 1
10385,BETS,29381,BETS-9,10001,Story,[Fluxo de Impedidos] - Validação arquivos gerados de apostas em aberto e devolução de saldo,2025-12-01T13:51:36.879000+00:00,3.0,161751,10011,In Test,10163,Ready to validate,In Progress,In Progress,2025-12-04T14:09:27.289000+00:00,1825,BET Sprint 1
10385,BETS,29381,BETS-9,10001,Story,[Fluxo de Impedidos] - Validação arquivos gerados de apostas em aberto e devolução de saldo,2025-12-01T13:51:36.879000+00:00,3.0,163232,10163,Ready to validate,10165,In Product Validation,In Progress,In Progress,2025-12-10T15:49:40.911000+00:00,1825,BET Sprint 1
