project_id,project_key,issue_id,issue_key,issue_type_id,issue_type_name,issue_title,issue_created_date,changelog_id,status_from_id,status_from_name,status_to_id,status_to_name,status_from_category_name,status_to_category_name,status_change_date,issue_points,
1,IN,10838,IN-825,10004,Bug,Description tittle,2024-10-17T20:05:02.600000+00:00,21037,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-10-22T13:12:38.745000+00:00,0,
1,IN,10838,IN-825,10004,Bug,Description tittle,2024-10-17T20:05:02.600000+00:00,24917,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:43:28.772000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,20844,10000,Backlog,10008,PR,To Do,In Progress,2024-10-21T07:28:05.545000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,20845,10008,PR,3,In Progress,In Progress,In Progress,2024-10-21T07:28:18.343000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,20862,3,In Progress,10008,PR,In Progress,In Progress,2024-10-21T13:43:51.889000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,20863,10008,PR,3,In Progress,In Progress,In Progress,2024-10-21T13:43:53.479000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,21009,3,In Progress,10003,OFFSIDE,In Progress,In Progress,2024-10-21T21:04:38.302000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,22492,10003,OFFSIDE,3,In Progress,In Progress,In Progress,2024-10-24T16:15:09.366000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,22532,3,In Progress,10004,Ready for QA,In Progress,In Progress,2024-10-24T19:50:57.165000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,22587,10004,Ready for QA,3,In Progress,In Progress,In Progress,2024-10-25T14:16:44.612000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,22821,3,In Progress,10008,PR,In Progress,In Progress,2024-10-28T20:46:28.567000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,22834,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-28T22:22:57.687000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,22853,10004,Ready for QA,3,In Progress,In Progress,In Progress,2024-10-29T14:34:41.492000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,23008,3,In Progress,10008,PR,In Progress,In Progress,2024-10-29T18:16:14.048000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,23178,10008,PR,3,In Progress,In Progress,In Progress,2024-11-01T19:00:48.460000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,23200,3,In Progress,10008,PR,In Progress,In Progress,2024-11-01T20:20:08.106000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,23327,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-11-04T14:52:52.076000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,23347,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-04T17:40:41.334000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,23365,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-04T18:30:20.658000+00:00,0,
1,IN,10839,IN-826,10004,Bug,Description tittle,2024-10-18T12:35:33.890000+00:00,24918,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:43:31.403000+00:00,0,
1,IN,10840,IN-827,10004,Bug,Description tittle,2024-10-18T12:58:45.011000+00:00,21135,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-22T22:42:55.792000+00:00,0,
1,IN,10840,IN-827,10004,Bug,Description tittle,2024-10-18T12:58:45.011000+00:00,21151,3,In Progress,10003,OFFSIDE,In Progress,In Progress,2024-10-23T07:50:47.217000+00:00,0,
1,IN,10840,IN-827,10004,Bug,Description tittle,2024-10-18T12:58:45.011000+00:00,22449,10003,OFFSIDE,10008,PR,In Progress,In Progress,2024-10-24T14:11:58.439000+00:00,0,
1,IN,10840,IN-827,10004,Bug,Description tittle,2024-10-18T12:58:45.011000+00:00,22451,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-24T14:12:16.727000+00:00,0,
1,IN,10840,IN-827,10004,Bug,Description tittle,2024-10-18T12:58:45.011000+00:00,22462,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-24T14:59:21.877000+00:00,0,
1,IN,10840,IN-827,10004,Bug,Description tittle,2024-10-18T12:58:45.011000+00:00,22500,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-10-24T19:21:21.503000+00:00,0,
1,IN,10840,IN-827,10004,Bug,Description tittle,2024-10-18T12:58:45.011000+00:00,24939,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:46:29.456000+00:00,0,
1,IN,10841,IN-828,10002,Task,Description tittle,2024-10-18T14:58:44.911000+00:00,22580,10000,Backlog,10004,Ready for QA,To Do,In Progress,2024-10-25T13:54:56.461000+00:00,0,
1,IN,10841,IN-828,10002,Task,Description tittle,2024-10-18T14:58:44.911000+00:00,24878,10004,Ready for QA,10002,Done,In Progress,Done,2024-11-15T14:05:22.554000+00:00,0,
1,IN,10842,IN-829,10004,Bug,Description tittle,2024-10-21T13:38:27.113000+00:00,21134,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-22T21:59:51.491000+00:00,0,
1,IN,10842,IN-829,10004,Bug,Description tittle,2024-10-21T13:38:27.113000+00:00,21152,3,In Progress,10003,OFFSIDE,In Progress,In Progress,2024-10-23T07:50:48.695000+00:00,0,
1,IN,10842,IN-829,10004,Bug,Description tittle,2024-10-21T13:38:27.113000+00:00,22366,10003,OFFSIDE,3,In Progress,In Progress,In Progress,2024-10-23T18:52:58.100000+00:00,0,
1,IN,10842,IN-829,10004,Bug,Description tittle,2024-10-21T13:38:27.113000+00:00,22396,3,In Progress,10008,PR,In Progress,In Progress,2024-10-23T21:24:16.862000+00:00,0,
1,IN,10842,IN-829,10004,Bug,Description tittle,2024-10-21T13:38:27.113000+00:00,22452,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-24T14:37:25.834000+00:00,0,
1,IN,10842,IN-829,10004,Bug,Description tittle,2024-10-21T13:38:27.113000+00:00,22463,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-24T14:59:24.743000+00:00,0,
1,IN,10842,IN-829,10004,Bug,Description tittle,2024-10-21T13:38:27.113000+00:00,22503,10009,QA Review,10003,OFFSIDE,In Progress,In Progress,2024-10-24T19:26:47.526000+00:00,0,
1,IN,10842,IN-829,10004,Bug,Description tittle,2024-10-21T13:38:27.113000+00:00,22518,10003,OFFSIDE,10008,PR,In Progress,In Progress,2024-10-24T19:35:44.618000+00:00,0,
1,IN,10842,IN-829,10004,Bug,Description tittle,2024-10-21T13:38:27.113000+00:00,22681,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-28T12:39:25.704000+00:00,0,
1,IN,10842,IN-829,10004,Bug,Description tittle,2024-10-21T13:38:27.113000+00:00,22683,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-28T13:17:29.225000+00:00,0,
1,IN,10842,IN-829,10004,Bug,Description tittle,2024-10-21T13:38:27.113000+00:00,22690,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-10-28T13:22:52.222000+00:00,0,
1,IN,10842,IN-829,10004,Bug,Description tittle,2024-10-21T13:38:27.113000+00:00,24940,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:47:03.941000+00:00,0,
1,IN,10843,IN-830,10000,Epic,Description tittle,2024-10-21T15:27:00.600000+00:00,20944,1,Pending Approval,10000,Backlog,To Do,To Do,2024-10-21T19:55:40.006000+00:00,0,
1,IN,10843,IN-830,10000,Epic,Description tittle,2024-10-21T15:27:00.600000+00:00,21062,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-22T14:39:01.549000+00:00,0,
1,IN,10843,IN-830,10000,Epic,Description tittle,2024-10-21T15:27:00.600000+00:00,27354,3,In Progress,10002,Done,In Progress,Done,2024-12-09T19:09:49.200000+00:00,0,
1,IN,10844,IN-831,10002,Task,Description tittle,2024-10-21T18:08:46.077000+00:00,21012,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-21T21:10:15.229000+00:00,0,
1,IN,10844,IN-831,10002,Task,Description tittle,2024-10-21T18:08:46.077000+00:00,21013,3,In Progress,10008,PR,In Progress,In Progress,2024-10-21T23:41:48.515000+00:00,0,
1,IN,10844,IN-831,10002,Task,Description tittle,2024-10-21T18:08:46.077000+00:00,21029,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-22T12:29:05.957000+00:00,0,
1,IN,10844,IN-831,10002,Task,Description tittle,2024-10-21T18:08:46.077000+00:00,22370,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-23T19:30:43.056000+00:00,0,
1,IN,10844,IN-831,10002,Task,Description tittle,2024-10-21T18:08:46.077000+00:00,22425,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-10-24T13:12:39.991000+00:00,0,
1,IN,10844,IN-831,10002,Task,Description tittle,2024-10-21T18:08:46.077000+00:00,24902,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:41:15.208000+00:00,0,
1,IN,10845,IN-832,10002,Task,Description tittle,2024-10-21T18:38:14.398000+00:00,20935,10000,Backlog,10008,PR,To Do,In Progress,2024-10-21T19:35:19.730000+00:00,0,
1,IN,10845,IN-832,10002,Task,Description tittle,2024-10-21T18:38:14.398000+00:00,21011,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-21T21:08:15.491000+00:00,0,
1,IN,10845,IN-832,10002,Task,Description tittle,2024-10-21T18:38:14.398000+00:00,22371,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-23T19:30:45.628000+00:00,0,
1,IN,10845,IN-832,10002,Task,Description tittle,2024-10-21T18:38:14.398000+00:00,22426,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-10-24T13:25:40.489000+00:00,0,
1,IN,10845,IN-832,10002,Task,Description tittle,2024-10-21T18:38:14.398000+00:00,24904,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:42:31.708000+00:00,0,
1,IN,10846,IN-833,10000,Epic,Description tittle,2024-10-21T19:48:05.389000+00:00,,,0,
1,IN,10847,IN-834,10000,Epic,Description tittle,2024-10-21T20:10:18.719000+00:00,20971,1,Pending Approval,10018,Pre approved,To Do,To Do,2024-10-21T20:16:30.875000+00:00,0,
1,IN,10848,IN-835,10002,Task,Description tittle,2024-10-21T20:55:56.906000+00:00,21006,10000,Backlog,10003,OFFSIDE,To Do,In Progress,2024-10-21T21:04:19.449000+00:00,0,
1,IN,10848,IN-835,10002,Task,Description tittle,2024-10-21T20:55:56.906000+00:00,22577,10003,OFFSIDE,10002,Done,In Progress,Done,2024-10-25T13:42:10.169000+00:00,0,
1,IN,10849,IN-836,10000,Epic,Description tittle,2024-10-21T20:56:42.212000+00:00,,,0,
1,IN,10850,IN-837,10001,Story,Description tittle,2024-10-22T00:33:50.643000+00:00,21021,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-22T00:34:19.509000+00:00,0,
1,IN,10850,IN-837,10001,Story,Description tittle,2024-10-22T00:33:50.643000+00:00,21022,3,In Progress,10008,PR,In Progress,In Progress,2024-10-22T00:38:03.114000+00:00,0,
1,IN,10850,IN-837,10001,Story,Description tittle,2024-10-22T00:33:50.643000+00:00,21084,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-22T15:29:38.401000+00:00,0,
1,IN,10850,IN-837,10001,Story,Description tittle,2024-10-22T00:33:50.643000+00:00,22509,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-24T19:31:11.967000+00:00,0,
1,IN,10850,IN-837,10001,Story,Description tittle,2024-10-22T00:33:50.643000+00:00,22814,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-10-28T18:21:58.560000+00:00,0,
1,IN,10850,IN-837,10001,Story,Description tittle,2024-10-22T00:33:50.643000+00:00,24919,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:43:34.339000+00:00,0,
1,IN,10851,IN-838,10004,Bug,Description tittle,2024-10-22T13:10:01.409000+00:00,21089,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-22T15:48:17.792000+00:00,0,
1,IN,10851,IN-838,10004,Bug,Description tittle,2024-10-22T13:10:01.409000+00:00,21133,3,In Progress,10008,PR,In Progress,In Progress,2024-10-22T21:58:32.411000+00:00,0,
1,IN,10851,IN-838,10004,Bug,Description tittle,2024-10-22T13:10:01.409000+00:00,21404,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-23T14:47:08.246000+00:00,0,
1,IN,10851,IN-838,10004,Bug,Description tittle,2024-10-22T13:10:01.409000+00:00,22373,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-23T19:31:02.587000+00:00,0,
1,IN,10851,IN-838,10004,Bug,Description tittle,2024-10-22T13:10:01.409000+00:00,22392,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-10-23T20:22:27.889000+00:00,0,
1,IN,10851,IN-838,10004,Bug,Description tittle,2024-10-22T13:10:01.409000+00:00,26009,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T15:22:11.097000+00:00,0,
1,IN,10852,IN-839,10004,Bug,Description tittle,2024-10-22T14:45:39.919000+00:00,23044,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-30T15:20:30.258000+00:00,0,
1,IN,10852,IN-839,10004,Bug,Description tittle,2024-10-22T14:45:39.919000+00:00,23045,3,In Progress,10008,PR,In Progress,In Progress,2024-10-30T15:20:48.287000+00:00,0,
1,IN,10852,IN-839,10004,Bug,Description tittle,2024-10-22T14:45:39.919000+00:00,23078,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-30T21:59:15.336000+00:00,0,
1,IN,10852,IN-839,10004,Bug,Description tittle,2024-10-22T14:45:39.919000+00:00,23110,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-31T15:34:14.193000+00:00,0,
1,IN,10852,IN-839,10004,Bug,Description tittle,2024-10-22T14:45:39.919000+00:00,23277,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-04T13:19:40.837000+00:00,0,
1,IN,10852,IN-839,10004,Bug,Description tittle,2024-10-22T14:45:39.919000+00:00,24941,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:47:18.485000+00:00,0,
1,IN,10853,IN-840,10002,Task,Description tittle,2024-10-22T15:27:36.378000+00:00,21090,10000,Backlog,10008,PR,To Do,In Progress,2024-10-22T16:45:55.944000+00:00,0,
1,IN,10853,IN-840,10002,Task,Description tittle,2024-10-22T15:27:36.378000+00:00,21094,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-22T16:49:29.842000+00:00,0,
1,IN,10853,IN-840,10002,Task,Description tittle,2024-10-22T15:27:36.378000+00:00,22372,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-23T19:30:48.387000+00:00,0,
1,IN,10853,IN-840,10002,Task,Description tittle,2024-10-22T15:27:36.378000+00:00,22434,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-10-24T13:51:33.379000+00:00,0,
1,IN,10853,IN-840,10002,Task,Description tittle,2024-10-22T15:27:36.378000+00:00,24905,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:42:40.090000+00:00,0,
1,IN,10854,IN-841,10002,Task,Description tittle,2024-10-22T15:29:13.284000+00:00,21087,10000,Backlog,10009,QA Review,To Do,In Progress,2024-10-22T15:32:44.971000+00:00,0,
1,IN,10855,IN-842,10004,Bug,Description tittle,2024-10-22T18:29:04.121000+00:00,21136,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-22T23:09:38.836000+00:00,0,
1,IN,10855,IN-842,10004,Bug,Description tittle,2024-10-22T18:29:04.121000+00:00,21137,3,In Progress,10008,PR,In Progress,In Progress,2024-10-23T00:16:22.619000+00:00,0,
1,IN,10855,IN-842,10004,Bug,Description tittle,2024-10-22T18:29:04.121000+00:00,21408,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-23T14:48:14.214000+00:00,0,
1,IN,10855,IN-842,10004,Bug,Description tittle,2024-10-22T18:29:04.121000+00:00,22508,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-24T19:31:06.074000+00:00,0,
1,IN,10855,IN-842,10004,Bug,Description tittle,2024-10-22T18:29:04.121000+00:00,22575,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-10-25T13:38:17.092000+00:00,0,
1,IN,10855,IN-842,10004,Bug,Description tittle,2024-10-22T18:29:04.121000+00:00,24920,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:43:37.187000+00:00,0,
1,IN,10856,IN-843,10002,Task,Description tittle,2024-10-22T20:57:14.236000+00:00,21132,10000,Backlog,10003,OFFSIDE,To Do,In Progress,2024-10-22T20:59:19.345000+00:00,0,
1,IN,10856,IN-843,10002,Task,Description tittle,2024-10-22T20:57:14.236000+00:00,22403,10003,OFFSIDE,3,In Progress,In Progress,In Progress,2024-10-24T12:15:27.885000+00:00,0,
1,IN,10856,IN-843,10002,Task,Description tittle,2024-10-22T20:57:14.236000+00:00,22489,3,In Progress,10003,OFFSIDE,In Progress,In Progress,2024-10-24T16:12:19.144000+00:00,0,
1,IN,10856,IN-843,10002,Task,Description tittle,2024-10-22T20:57:14.236000+00:00,25046,10003,OFFSIDE,3,In Progress,In Progress,In Progress,2024-11-18T11:54:25.868000+00:00,0,
1,IN,10856,IN-843,10002,Task,Description tittle,2024-10-22T20:57:14.236000+00:00,25908,3,In Progress,10004,Ready for QA,In Progress,In Progress,2024-11-22T12:27:03.468000+00:00,0,
1,IN,10857,IN-844,10000,Epic,Description tittle,2024-10-23T14:04:43.295000+00:00,21167,1,Pending Approval,3,In Progress,To Do,In Progress,2024-10-23T14:06:10.954000+00:00,0,
1,IN,10857,IN-844,10000,Epic,Description tittle,2024-10-23T14:04:43.295000+00:00,22712,3,In Progress,10004,Ready for QA,In Progress,In Progress,2024-10-28T14:52:31.547000+00:00,0,
1,IN,10857,IN-844,10000,Epic,Description tittle,2024-10-23T14:04:43.295000+00:00,23039,10004,Ready for QA,3,In Progress,In Progress,In Progress,2024-10-30T15:09:12.503000+00:00,0,
1,IN,10857,IN-844,10000,Epic,Description tittle,2024-10-23T14:04:43.295000+00:00,25589,3,In Progress,10002,Done,In Progress,Done,2024-11-19T14:02:49.483000+00:00,0,
1,IN,10858,IN-845,10000,Epic,Description tittle,2024-10-23T14:05:38.682000+00:00,21168,1,Pending Approval,3,In Progress,To Do,In Progress,2024-10-23T14:06:15.544000+00:00,0,
1,IN,10858,IN-845,10000,Epic,Description tittle,2024-10-23T14:05:38.682000+00:00,23927,3,In Progress,10002,Done,In Progress,Done,2024-11-06T15:09:53.986000+00:00,0,
1,IN,10859,IN-846,10002,Task,Description tittle,2024-10-23T16:23:41.654000+00:00,24250,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-12T13:50:14.394000+00:00,0,
1,IN,10859,IN-846,10002,Task,Description tittle,2024-10-23T16:23:41.654000+00:00,24875,3,In Progress,10003,OFFSIDE,In Progress,In Progress,2024-11-15T13:52:51.776000+00:00,0,
1,IN,10859,IN-846,10002,Task,Description tittle,2024-10-23T16:23:41.654000+00:00,25725,10003,OFFSIDE,3,In Progress,In Progress,In Progress,2024-11-20T13:32:25.584000+00:00,0,
1,IN,10859,IN-846,10002,Task,Description tittle,2024-10-23T16:23:41.654000+00:00,25835,3,In Progress,10009,QA Review,In Progress,In Progress,2024-11-21T13:56:12.236000+00:00,0,
1,IN,10859,IN-846,10002,Task,Description tittle,2024-10-23T16:23:41.654000+00:00,26014,10009,QA Review,3,In Progress,In Progress,In Progress,2024-11-22T15:30:15.352000+00:00,0,
1,IN,10860,IN-847,10000,Epic,Description tittle,2024-10-23T16:41:13.259000+00:00,22224,1,Pending Approval,10002,Done,To Do,Done,2024-10-23T16:45:34.355000+00:00,0,
1,IN,10861,IN-848,10000,Epic,Description tittle,2024-10-23T16:59:59.097000+00:00,22230,1,Pending Approval,10000,Backlog,To Do,To Do,2024-10-23T16:59:59.527000+00:00,0,
1,IN,10862,IN-849,10004,Bug,Description tittle,2024-10-23T17:30:56.620000+00:00,22367,10000,Backlog,10008,PR,To Do,In Progress,2024-10-23T19:17:53.567000+00:00,0,
1,IN,10862,IN-849,10004,Bug,Description tittle,2024-10-23T17:30:56.620000+00:00,22398,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-23T22:26:33.398000+00:00,0,
1,IN,10862,IN-849,10004,Bug,Description tittle,2024-10-23T17:30:56.620000+00:00,22404,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-24T12:23:35.308000+00:00,0,
1,IN,10862,IN-849,10004,Bug,Description tittle,2024-10-23T17:30:56.620000+00:00,22405,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-10-24T12:25:07.351000+00:00,0,
1,IN,10862,IN-849,10004,Bug,Description tittle,2024-10-23T17:30:56.620000+00:00,24901,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:40:52.771000+00:00,0,
1,IN,10863,IN-850,10004,Bug,Description tittle,2024-10-23T19:49:28.796000+00:00,22380,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-23T19:50:30.067000+00:00,0,
1,IN,10863,IN-850,10004,Bug,Description tittle,2024-10-23T19:49:28.796000+00:00,22491,3,In Progress,10008,PR,In Progress,In Progress,2024-10-24T16:14:18.987000+00:00,0,
1,IN,10863,IN-850,10004,Bug,Description tittle,2024-10-23T19:49:28.796000+00:00,22660,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-25T18:36:01.024000+00:00,0,
1,IN,10863,IN-850,10004,Bug,Description tittle,2024-10-23T19:49:28.796000+00:00,22856,10004,Ready for QA,3,In Progress,In Progress,In Progress,2024-10-29T14:41:25.472000+00:00,0,
1,IN,10863,IN-850,10004,Bug,Description tittle,2024-10-23T19:49:28.796000+00:00,23006,3,In Progress,10004,Ready for QA,In Progress,In Progress,2024-10-29T18:14:27.329000+00:00,0,
1,IN,10863,IN-850,10004,Bug,Description tittle,2024-10-23T19:49:28.796000+00:00,23106,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-31T15:32:28.981000+00:00,0,
1,IN,10863,IN-850,10004,Bug,Description tittle,2024-10-23T19:49:28.796000+00:00,23576,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-06T12:41:33.554000+00:00,0,
1,IN,10863,IN-850,10004,Bug,Description tittle,2024-10-23T19:49:28.796000+00:00,24860,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T13:17:49.465000+00:00,0,
1,IN,10864,IN-851,10002,Task,Description tittle,2024-10-24T13:31:32.711000+00:00,22432,10000,Backlog,10008,PR,To Do,In Progress,2024-10-24T13:31:59.267000+00:00,0,
1,IN,10864,IN-851,10002,Task,Description tittle,2024-10-24T13:31:32.711000+00:00,22447,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-24T14:03:44.171000+00:00,0,
1,IN,10864,IN-851,10002,Task,Description tittle,2024-10-24T13:31:32.711000+00:00,22461,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-24T14:59:13.104000+00:00,0,
1,IN,10864,IN-851,10002,Task,Description tittle,2024-10-24T13:31:32.711000+00:00,22607,10009,QA Review,10004,Ready for QA,In Progress,In Progress,2024-10-25T17:11:41.978000+00:00,0,
1,IN,10864,IN-851,10002,Task,Description tittle,2024-10-24T13:31:32.711000+00:00,22787,10004,Ready for QA,10007,DEVOPS,In Progress,In Progress,2024-10-28T17:02:46.599000+00:00,0,
1,IN,10864,IN-851,10002,Task,Description tittle,2024-10-24T13:31:32.711000+00:00,24943,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:47:56.140000+00:00,0,
1,IN,10865,IN-852,10004,Bug,Description tittle,2024-10-24T14:43:02.997000+00:00,22588,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-25T14:19:03.715000+00:00,0,
1,IN,10865,IN-852,10004,Bug,Description tittle,2024-10-24T14:43:02.997000+00:00,22596,3,In Progress,10008,PR,In Progress,In Progress,2024-10-25T16:49:08.463000+00:00,0,
1,IN,10865,IN-852,10004,Bug,Description tittle,2024-10-24T14:43:02.997000+00:00,22604,10008,PR,10009,QA Review,In Progress,In Progress,2024-10-25T16:58:26.162000+00:00,0,
1,IN,10865,IN-852,10004,Bug,Description tittle,2024-10-24T14:43:02.997000+00:00,22605,10009,QA Review,10004,Ready for QA,In Progress,In Progress,2024-10-25T16:58:29.847000+00:00,0,
1,IN,10865,IN-852,10004,Bug,Description tittle,2024-10-24T14:43:02.997000+00:00,22640,10004,Ready for QA,10007,DEVOPS,In Progress,In Progress,2024-10-25T18:06:01.452000+00:00,0,
1,IN,10865,IN-852,10004,Bug,Description tittle,2024-10-24T14:43:02.997000+00:00,24921,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:43:40.320000+00:00,0,
1,IN,10866,IN-853,10002,Task,Description tittle,2024-10-24T15:12:28.514000+00:00,22480,10000,Backlog,10002,Done,To Do,Done,2024-10-24T15:38:05.904000+00:00,0,
1,IN,10867,IN-854,10002,Task,Description tittle,2024-10-24T15:12:36.175000+00:00,22486,10000,Backlog,10003,OFFSIDE,To Do,In Progress,2024-10-24T15:41:35.303000+00:00,0,
1,IN,10867,IN-854,10002,Task,Description tittle,2024-10-24T15:12:36.175000+00:00,22490,10003,OFFSIDE,3,In Progress,In Progress,In Progress,2024-10-24T16:12:24.547000+00:00,0,
1,IN,10867,IN-854,10002,Task,Description tittle,2024-10-24T15:12:36.175000+00:00,23267,3,In Progress,10003,OFFSIDE,In Progress,In Progress,2024-11-04T12:47:04.439000+00:00,0,
1,IN,10867,IN-854,10002,Task,Description tittle,2024-10-24T15:12:36.175000+00:00,23486,10003,OFFSIDE,3,In Progress,In Progress,In Progress,2024-11-05T13:43:26.998000+00:00,0,
1,IN,10867,IN-854,10002,Task,Description tittle,2024-10-24T15:12:36.175000+00:00,23575,3,In Progress,10009,QA Review,In Progress,In Progress,2024-11-06T12:27:26.302000+00:00,0,
1,IN,10868,IN-855,10002,Task,Description tittle,2024-10-24T15:13:01.742000+00:00,22483,10000,Backlog,10002,Done,To Do,Done,2024-10-24T15:40:02.612000+00:00,0,
1,IN,10869,IN-856,10002,Task,Description tittle,2024-10-24T15:15:52.376000+00:00,,,0,
1,IN,10870,IN-857,10004,Bug,Description tittle,2024-10-24T19:11:19.761000+00:00,23282,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-04T13:37:02.129000+00:00,0,
1,IN,10870,IN-857,10004,Bug,Description tittle,2024-10-24T19:11:19.761000+00:00,23468,3,In Progress,10002,Done,In Progress,Done,2024-11-05T12:41:45.349000+00:00,0,
1,IN,10871,IN-858,10004,Bug,Description tittle,2024-10-24T19:35:46.491000+00:00,22533,10000,Backlog,10002,Done,To Do,Done,2024-10-24T19:52:10.389000+00:00,0,
