project_id,project_key,issue_id,issue_key,issue_type_id,issue_type_name,issue_title,issue_created_date,changelog_id,status_from_id,status_from_name,status_to_id,status_to_name,status_from_category_name,status_to_category_name,status_change_date
10286,PKGS,21394,PKGS-562,10003,Subtarefa,[BE] - Corrigir incompatiblidade e ajustes finais,2025-06-23T20:34:46.373000+00:00,124706,10144,To do,10135,In Development,To Do,In Progress,2025-06-23T20:36:13.331000+00:00
10286,PKGS,21394,PKGS-562,10003,Subtarefa,[BE] - Corrigir incompatiblidade e ajustes finais,2025-06-23T20:34:46.373000+00:00,124957,10135,In Development,10168,Code review,In Progress,In Progress,2025-06-25T13:02:53.135000+00:00
10286,PKGS,21394,PKGS-562,10003,Subtarefa,[BE] - Corrigir incompatiblidade e ajustes finais,2025-06-23T20:34:46.373000+00:00,125183,10168,Code review,10146,Done,In Progress,Done,2025-06-26T12:46:45.529000+00:00
10286,PKGS,21399,PKGS-425,10003,Subtarefa,[BE] - Refatorar calculo dentro do service,2025-06-24T12:58:50.257000+00:00,124749,10144,To do,10135,In Development,To Do,In Progress,2025-06-24T12:58:55.904000+00:00
10286,PKGS,21399,PKGS-425,10003,Subtarefa,[BE] - Refatorar calculo dentro do service,2025-06-24T12:58:50.257000+00:00,127394,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-09T12:42:27.978000+00:00
10286,PKGS,21399,PKGS-425,10003,Subtarefa,[BE] - Refatorar calculo dentro do service,2025-06-24T12:58:50.257000+00:00,129343,10168,Code review,10146,Done,In Progress,Done,2025-07-16T17:05:50.599000+00:00
10286,PKGS,21440,PKGS-458,10003,Subtarefa,[B] Adicionar atributo de agencia bloqueada,2025-06-25T19:46:38.812000+00:00,125159,10144,To do,10135,In Development,To Do,In Progress,2025-06-25T19:46:41.515000+00:00
10286,PKGS,21440,PKGS-458,10003,Subtarefa,[B] Adicionar atributo de agencia bloqueada,2025-06-25T19:46:38.812000+00:00,126409,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-02T21:21:09.268000+00:00
10286,PKGS,21440,PKGS-458,10003,Subtarefa,[B] Adicionar atributo de agencia bloqueada,2025-06-25T19:46:38.812000+00:00,126416,10168,Code review,10146,Done,In Progress,Done,2025-07-03T12:43:11.048000+00:00
10286,PKGS,21467,PKGS-358,10003,Subtarefa,Implementação concreta buy-in,2025-06-27T11:53:26.024000+00:00,129531,10144,To do,10135,In Development,To Do,In Progress,2025-07-17T12:12:02.456000+00:00
10286,PKGS,21467,PKGS-358,10003,Subtarefa,Implementação concreta buy-in,2025-06-27T11:53:26.024000+00:00,154673,10135,In Development,10168,Code review,In Progress,In Progress,2025-11-03T12:09:14.774000+00:00
10286,PKGS,21467,PKGS-358,10003,Subtarefa,Implementação concreta buy-in,2025-06-27T11:53:26.024000+00:00,155485,10168,Code review,10146,Done,In Progress,Done,2025-11-06T15:59:59.577000+00:00
10286,PKGS,21469,PKGS-245,10001,História,[Player] Criar Clube (Limite atingido),2025-06-27T12:12:17.209000+00:00,,,,,,,,
10286,PKGS,21496,PKGS-516,10003,Subtarefa,[B][POS-TESTE] Reavaliar Retorno de Tela com contagem de membros apos aceite,2025-06-30T12:47:01.559000+00:00,125575,10144,To do,10135,In Development,To Do,In Progress,2025-06-30T12:53:23.132000+00:00
10286,PKGS,21496,PKGS-516,10003,Subtarefa,[B][POS-TESTE] Reavaliar Retorno de Tela com contagem de membros apos aceite,2025-06-30T12:47:01.559000+00:00,126261,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-02T11:32:31.018000+00:00
10286,PKGS,21496,PKGS-516,10003,Subtarefa,[B][POS-TESTE] Reavaliar Retorno de Tela com contagem de membros apos aceite,2025-06-30T12:47:01.559000+00:00,126263,10168,Code review,10146,Done,In Progress,Done,2025-07-02T11:32:37.124000+00:00
10286,PKGS,21532,PKGS-217,10000,Epic,[Gestão-Clube] Caixa do Clube,2025-07-01T17:25:22.977000+00:00,126018,10157,New Ideas,10125,Product Backlog,To Do,To Do,2025-07-01T17:26:27.254000+00:00
10286,PKGS,21532,PKGS-217,10000,Epic,[Gestão-Clube] Caixa do Clube,2025-07-01T17:25:22.977000+00:00,129515,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-07-16T23:14:06.843000+00:00
10286,PKGS,21532,PKGS-217,10000,Epic,[Gestão-Clube] Caixa do Clube,2025-07-01T17:25:22.977000+00:00,163007,10126,In Product Discovery,10135,In Development,To Do,In Progress,2025-12-09T20:32:58.022000+00:00
10286,PKGS,21534,PKGS-218,10001,História,[Caixa do Clube] Visão do caixa do clube,2025-07-01T17:27:40.111000+00:00,129498,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-07-16T22:11:47.321000+00:00
10286,PKGS,21534,PKGS-218,10001,História,[Caixa do Clube] Visão do caixa do clube,2025-07-01T17:27:40.111000+00:00,134002,10126,In Product Discovery,10125,Product Backlog,To Do,To Do,2025-08-05T23:32:31.021000+00:00
10286,PKGS,21534,PKGS-218,10001,História,[Caixa do Clube] Visão do caixa do clube,2025-07-01T17:27:40.111000+00:00,153008,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-10-24T01:44:41.598000+00:00
10286,PKGS,21534,PKGS-218,10001,História,[Caixa do Clube] Visão do caixa do clube,2025-07-01T17:27:40.111000+00:00,153009,10126,In Product Discovery,10158,Ready to prototype,To Do,To Do,2025-10-24T01:44:42.971000+00:00
10286,PKGS,21534,PKGS-218,10001,História,[Caixa do Clube] Visão do caixa do clube,2025-07-01T17:27:40.111000+00:00,153010,10158,Ready to prototype,10171,In prototype,To Do,To Do,2025-10-24T01:44:43.705000+00:00
10286,PKGS,21534,PKGS-218,10001,História,[Caixa do Clube] Visão do caixa do clube,2025-07-01T17:27:40.111000+00:00,153011,10171,In prototype,10160,Business refinement,To Do,To Do,2025-10-24T01:44:44.636000+00:00
10286,PKGS,21534,PKGS-218,10001,História,[Caixa do Clube] Visão do caixa do clube,2025-07-01T17:27:40.111000+00:00,153311,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-10-27T12:54:38.750000+00:00
10286,PKGS,21534,PKGS-218,10001,História,[Caixa do Clube] Visão do caixa do clube,2025-07-01T17:27:40.111000+00:00,153355,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-10-27T13:34:08.240000+00:00
10286,PKGS,21534,PKGS-218,10001,História,[Caixa do Clube] Visão do caixa do clube,2025-07-01T17:27:40.111000+00:00,153609,10162,Ready to Dev,10000,Backlog,To Do,To Do,2025-10-28T13:20:38.939000+00:00
10286,PKGS,21534,PKGS-218,10001,História,[Caixa do Clube] Visão do caixa do clube,2025-07-01T17:27:40.111000+00:00,158735,10000,Backlog,10135,In Development,To Do,In Progress,2025-11-24T14:23:06.076000+00:00
10286,PKGS,21534,PKGS-218,10001,História,[Caixa do Clube] Visão do caixa do clube,2025-07-01T17:27:40.111000+00:00,160605,10135,In Development,10137,Ready to test,In Progress,In Progress,2025-12-02T12:40:43.065000+00:00
10286,PKGS,21534,PKGS-218,10001,História,[Caixa do Clube] Visão do caixa do clube,2025-07-01T17:27:40.111000+00:00,162092,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-12-05T16:15:59.363000+00:00
10286,PKGS,21534,PKGS-218,10001,História,[Caixa do Clube] Visão do caixa do clube,2025-07-01T17:27:40.111000+00:00,162153,10011,In Test,10163,Ready to validate,In Progress,In Progress,2025-12-05T20:24:58.395000+00:00
10286,PKGS,21534,PKGS-218,10001,História,[Caixa do Clube] Visão do caixa do clube,2025-07-01T17:27:40.111000+00:00,162845,10163,Ready to validate,10165,In Product Validation,In Progress,In Progress,2025-12-09T13:24:44.419000+00:00
10286,PKGS,21534,PKGS-218,10001,História,[Caixa do Clube] Visão do caixa do clube,2025-07-01T17:27:40.111000+00:00,162955,10165,In Product Validation,10141,Ready to Deploy,In Progress,In Progress,2025-12-09T18:26:28.830000+00:00
10286,PKGS,21534,PKGS-218,10001,História,[Caixa do Clube] Visão do caixa do clube,2025-07-01T17:27:40.111000+00:00,162956,10141,Ready to Deploy,10167,Applied in production,In Progress,Done,2025-12-09T18:27:33.080000+00:00
10286,PKGS,21548,PKGS-219,10001,História,[Caixa do Clube] Converter diamantes em fichas,2025-07-01T21:50:19.331000+00:00,129499,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-07-16T22:11:49.376000+00:00
10286,PKGS,21552,PKGS-357,10003,Subtarefa,Estrutura de dados para buy-in,2025-07-02T12:09:39.498000+00:00,128627,10144,To do,10135,In Development,To Do,In Progress,2025-07-15T12:15:12.137000+00:00
10286,PKGS,21552,PKGS-357,10003,Subtarefa,Estrutura de dados para buy-in,2025-07-02T12:09:39.498000+00:00,129530,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-17T12:11:59.444000+00:00
10286,PKGS,21552,PKGS-357,10003,Subtarefa,Estrutura de dados para buy-in,2025-07-02T12:09:39.498000+00:00,129669,10168,Code review,10146,Done,In Progress,Done,2025-07-17T19:33:35.157000+00:00
10286,PKGS,21553,PKGS-359,10003,Subtarefa,[CLIENT] Integração com server para realizar o buy-in,2025-07-02T12:10:51.651000+00:00,128632,10144,To do,10135,In Development,To Do,In Progress,2025-07-15T12:22:27.416000+00:00
10286,PKGS,21553,PKGS-359,10003,Subtarefa,[CLIENT] Integração com server para realizar o buy-in,2025-07-02T12:10:51.651000+00:00,130467,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-22T19:49:33.656000+00:00
10286,PKGS,21553,PKGS-359,10003,Subtarefa,[CLIENT] Integração com server para realizar o buy-in,2025-07-02T12:10:51.651000+00:00,130950,10168,Code review,10146,Done,In Progress,Done,2025-07-24T16:57:27.923000+00:00
10286,PKGS,21554,PKGS-360,10003,Subtarefa,[CLIENT] Implementar fluxo de entrada nas mesas de NLH,2025-07-02T12:31:55.053000+00:00,128424,10144,To do,10135,In Development,To Do,In Progress,2025-07-14T18:12:27.125000+00:00
10286,PKGS,21554,PKGS-360,10003,Subtarefa,[CLIENT] Implementar fluxo de entrada nas mesas de NLH,2025-07-02T12:31:55.053000+00:00,128585,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-14T21:16:29.185000+00:00
10286,PKGS,21554,PKGS-360,10003,Subtarefa,[CLIENT] Implementar fluxo de entrada nas mesas de NLH,2025-07-02T12:31:55.053000+00:00,129253,10168,Code review,10146,Done,In Progress,Done,2025-07-16T12:19:32.149000+00:00
10286,PKGS,21560,PKGS-447,10003,Subtarefa,[B] Reescrita de camada serviço e persistencia,2025-07-03T12:28:38.794000+00:00,126414,10144,To do,10135,In Development,To Do,In Progress,2025-07-03T12:29:48.280000+00:00
10286,PKGS,21560,PKGS-447,10003,Subtarefa,[B] Reescrita de camada serviço e persistencia,2025-07-03T12:28:38.794000+00:00,132297,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-30T12:44:03.634000+00:00
10286,PKGS,21560,PKGS-447,10003,Subtarefa,[B] Reescrita de camada serviço e persistencia,2025-07-03T12:28:38.794000+00:00,138623,10168,Code review,10146,Done,In Progress,Done,2025-09-01T12:39:49.167000+00:00
10286,PKGS,21564,PKGS-563,10003,Subtarefa,[BE] - Revisao dos valores de blinds/buy in,2025-07-03T17:28:25.417000+00:00,126441,10144,To do,10135,In Development,To Do,In Progress,2025-07-03T17:28:36.388000+00:00
10286,PKGS,21564,PKGS-563,10003,Subtarefa,[BE] - Revisao dos valores de blinds/buy in,2025-07-03T17:28:25.417000+00:00,126447,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-03T17:47:17.386000+00:00
10286,PKGS,21564,PKGS-563,10003,Subtarefa,[BE] - Revisao dos valores de blinds/buy in,2025-07-03T17:28:25.417000+00:00,126488,10168,Code review,10146,Done,In Progress,Done,2025-07-04T12:19:36.397000+00:00
10286,PKGS,21710,PKGS-331,10001,História,Pagar Big Blind,2025-07-04T17:26:11.172000+00:00,129535,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-07-17T12:23:17.061000+00:00
10286,PKGS,21710,PKGS-331,10001,História,Pagar Big Blind,2025-07-04T17:26:11.172000+00:00,130119,10126,In Product Discovery,10160,Business refinement,To Do,To Do,2025-07-21T16:59:59.298000+00:00
10286,PKGS,21710,PKGS-331,10001,História,Pagar Big Blind,2025-07-04T17:26:11.172000+00:00,130420,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-07-22T14:59:35.271000+00:00
10286,PKGS,21710,PKGS-331,10001,História,Pagar Big Blind,2025-07-04T17:26:11.172000+00:00,131356,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-07-28T12:27:39.506000+00:00
10286,PKGS,21710,PKGS-331,10001,História,Pagar Big Blind,2025-07-04T17:26:11.172000+00:00,131357,10162,Ready to Dev,10144,To do,To Do,To Do,2025-07-28T12:27:43.086000+00:00
10286,PKGS,21710,PKGS-331,10001,História,Pagar Big Blind,2025-07-04T17:26:11.172000+00:00,134994,10144,To do,10016,Canceled,To Do,Done,2025-08-11T12:23:51.224000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146697,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-09-29T14:17:20.848000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146698,10126,In Product Discovery,10125,Product Backlog,To Do,To Do,2025-09-29T14:17:22.872000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146699,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-09-29T14:17:25.259000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146700,10126,In Product Discovery,10158,Ready to prototype,To Do,To Do,2025-09-29T14:17:27.963000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146701,10158,Ready to prototype,10171,In prototype,To Do,To Do,2025-09-29T14:17:30.157000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146702,10171,In prototype,10160,Business refinement,To Do,To Do,2025-09-29T14:17:33.233000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146703,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-09-29T14:17:36.064000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146704,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-09-29T14:17:38.720000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146705,10162,Ready to Dev,10161,Tech refinement,To Do,To Do,2025-09-29T14:17:42.469000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146706,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-09-29T14:17:45.722000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146707,10162,Ready to Dev,10161,Tech refinement,To Do,To Do,2025-09-29T14:17:48.503000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146708,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-09-29T14:17:51.348000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146709,10162,Ready to Dev,10000,Backlog,To Do,To Do,2025-09-29T14:17:55.404000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146710,10000,Backlog,10135,In Development,To Do,In Progress,2025-09-29T14:17:57.474000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146711,10135,In Development,10137,Ready to test,In Progress,In Progress,2025-09-29T14:17:59.408000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146712,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-09-29T14:18:01.460000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146713,10011,In Test,10163,Ready to validate,In Progress,In Progress,2025-09-29T14:18:03.295000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146714,10163,Ready to validate,10165,In Product Validation,In Progress,In Progress,2025-09-29T14:18:06.121000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146715,10165,In Product Validation,10141,Ready to Deploy,In Progress,In Progress,2025-09-29T14:18:08.483000+00:00
10286,PKGS,21764,PKGS-368,10001,História,[Criação de Mesas - Front] Ajuste de Blinds,2025-07-07T17:02:20.218000+00:00,146716,10141,Ready to Deploy,10167,Applied in production,In Progress,Done,2025-09-29T14:18:10.930000+00:00
10286,PKGS,21796,PKGS-264,10003,Subtarefa,[FE] - Integrar com o client,2025-07-08T12:46:35.641000+00:00,132179,10144,To do,10135,In Development,To Do,In Progress,2025-07-29T19:45:25.690000+00:00
10286,PKGS,21796,PKGS-264,10003,Subtarefa,[FE] - Integrar com o client,2025-07-08T12:46:35.641000+00:00,132181,10135,In Development,10144,To do,In Progress,To Do,2025-07-29T20:07:29.369000+00:00
10286,PKGS,21841,PKGS-517,10003,Subtarefa,[QA] - Planejamento dos testes,2025-07-09T16:33:27.837000+00:00,127476,10144,To do,10146,Done,To Do,Done,2025-07-09T16:34:50.435000+00:00
10286,PKGS,21844,PKGS-459,10003,Subtarefa,[QA] - Planejamento dos testes,2025-07-09T16:55:31.159000+00:00,127482,10144,To do,10146,Done,To Do,Done,2025-07-09T16:56:33.938000+00:00
10286,PKGS,21883,PKGS-564,10003,Subtarefa,[QA] - Criar casos de uso para cada cenario,2025-07-10T20:22:35.020000+00:00,131381,10144,To do,10135,In Development,To Do,In Progress,2025-07-28T12:48:18.413000+00:00
10286,PKGS,21883,PKGS-564,10003,Subtarefa,[QA] - Criar casos de uso para cada cenario,2025-07-10T20:22:35.020000+00:00,131382,10135,In Development,10146,Done,In Progress,Done,2025-07-28T12:48:29.207000+00:00
10286,PKGS,21886,PKGS-565,10003,Subtarefa,[BE] - Criar classe de validacao para maximo de jogares ,2025-07-10T20:24:06.023000+00:00,128974,10144,To do,10135,In Development,To Do,In Progress,2025-07-15T19:52:01.080000+00:00
10286,PKGS,21886,PKGS-565,10003,Subtarefa,[BE] - Criar classe de validacao para maximo de jogares ,2025-07-10T20:24:06.023000+00:00,129932,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-18T17:58:42.075000+00:00
10286,PKGS,21886,PKGS-565,10003,Subtarefa,[BE] - Criar classe de validacao para maximo de jogares ,2025-07-10T20:24:06.023000+00:00,129991,10168,Code review,10146,Done,In Progress,Done,2025-07-18T20:28:06.846000+00:00
10286,PKGS,21889,PKGS-566,10003,Subtarefa,[BE] - Criar classe de validacao para hi/lo straddle,2025-07-10T20:25:10.263000+00:00,129539,10144,To do,10135,In Development,To Do,In Progress,2025-07-17T12:31:16.658000+00:00
10286,PKGS,21889,PKGS-566,10003,Subtarefa,[BE] - Criar classe de validacao para hi/lo straddle,2025-07-10T20:25:10.263000+00:00,129993,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-18T20:54:50.612000+00:00
10286,PKGS,21889,PKGS-566,10003,Subtarefa,[BE] - Criar classe de validacao para hi/lo straddle,2025-07-10T20:25:10.263000+00:00,130213,10168,Code review,10146,Done,In Progress,Done,2025-07-22T02:52:26.709000+00:00
10286,PKGS,21892,PKGS-567,10003,Subtarefa,[BE] - Validacao geral da historia pela estrutura de validacoes,2025-07-10T20:26:30.780000+00:00,129992,10144,To do,10135,In Development,To Do,In Progress,2025-07-18T20:28:15.859000+00:00
10286,PKGS,21892,PKGS-567,10003,Subtarefa,[BE] - Validacao geral da historia pela estrutura de validacoes,2025-07-10T20:26:30.780000+00:00,130214,10135,In Development,10146,Done,In Progress,Done,2025-07-22T03:00:05.993000+00:00
10286,PKGS,21998,PKGS-367,10001,História,[Criação de Mesas Cash - Front] Regras de Criação,2025-07-13T17:46:18.566000+00:00,146683,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-09-29T14:16:14.640000+00:00
10286,PKGS,21998,PKGS-367,10001,História,[Criação de Mesas Cash - Front] Regras de Criação,2025-07-13T17:46:18.566000+00:00,146684,10126,In Product Discovery,10158,Ready to prototype,To Do,To Do,2025-09-29T14:16:17.706000+00:00
10286,PKGS,21998,PKGS-367,10001,História,[Criação de Mesas Cash - Front] Regras de Criação,2025-07-13T17:46:18.566000+00:00,146685,10158,Ready to prototype,10171,In prototype,To Do,To Do,2025-09-29T14:16:21.813000+00:00
10286,PKGS,21998,PKGS-367,10001,História,[Criação de Mesas Cash - Front] Regras de Criação,2025-07-13T17:46:18.566000+00:00,146686,10171,In prototype,10160,Business refinement,To Do,To Do,2025-09-29T14:16:26.384000+00:00
10286,PKGS,21998,PKGS-367,10001,História,[Criação de Mesas Cash - Front] Regras de Criação,2025-07-13T17:46:18.566000+00:00,146687,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-09-29T14:16:30.008000+00:00
10286,PKGS,21998,PKGS-367,10001,História,[Criação de Mesas Cash - Front] Regras de Criação,2025-07-13T17:46:18.566000+00:00,146688,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-09-29T14:16:32.972000+00:00
10286,PKGS,21998,PKGS-367,10001,História,[Criação de Mesas Cash - Front] Regras de Criação,2025-07-13T17:46:18.566000+00:00,146689,10162,Ready to Dev,10000,Backlog,To Do,To Do,2025-09-29T14:16:35.930000+00:00
10286,PKGS,21998,PKGS-367,10001,História,[Criação de Mesas Cash - Front] Regras de Criação,2025-07-13T17:46:18.566000+00:00,146690,10000,Backlog,10135,In Development,To Do,In Progress,2025-09-29T14:16:38.633000+00:00
10286,PKGS,21998,PKGS-367,10001,História,[Criação de Mesas Cash - Front] Regras de Criação,2025-07-13T17:46:18.566000+00:00,146691,10135,In Development,10137,Ready to test,In Progress,In Progress,2025-09-29T14:16:40.831000+00:00
10286,PKGS,21998,PKGS-367,10001,História,[Criação de Mesas Cash - Front] Regras de Criação,2025-07-13T17:46:18.566000+00:00,146692,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-09-29T14:16:42.835000+00:00
10286,PKGS,21998,PKGS-367,10001,História,[Criação de Mesas Cash - Front] Regras de Criação,2025-07-13T17:46:18.566000+00:00,146693,10011,In Test,10163,Ready to validate,In Progress,In Progress,2025-09-29T14:16:44.797000+00:00
10286,PKGS,21998,PKGS-367,10001,História,[Criação de Mesas Cash - Front] Regras de Criação,2025-07-13T17:46:18.566000+00:00,146694,10163,Ready to validate,10165,In Product Validation,In Progress,In Progress,2025-09-29T14:16:46.764000+00:00
10286,PKGS,21998,PKGS-367,10001,História,[Criação de Mesas Cash - Front] Regras de Criação,2025-07-13T17:46:18.566000+00:00,146695,10165,In Product Validation,10141,Ready to Deploy,In Progress,In Progress,2025-09-29T14:16:48.689000+00:00
10286,PKGS,21998,PKGS-367,10001,História,[Criação de Mesas Cash - Front] Regras de Criação,2025-07-13T17:46:18.566000+00:00,146696,10141,Ready to Deploy,10167,Applied in production,In Progress,Done,2025-09-29T14:16:50.648000+00:00
10286,PKGS,22155,PKGS-366,10000,Epic,Bugs Front Unity,2025-07-15T12:53:40.209000+00:00,128653,10157,New Ideas,10125,Product Backlog,To Do,To Do,2025-07-15T12:54:32.787000+00:00
10286,PKGS,22155,PKGS-366,10000,Epic,Bugs Front Unity,2025-07-15T12:53:40.209000+00:00,128654,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-07-15T12:54:38.446000+00:00
10286,PKGS,22155,PKGS-366,10000,Epic,Bugs Front Unity,2025-07-15T12:53:40.209000+00:00,147994,10126,In Product Discovery,10016,Canceled,To Do,Done,2025-10-02T18:18:22.675000+00:00
10286,PKGS,22160,PKGS-369,10004,Bug,BUG - CRIAÇÃO DE CONTA - Botão de reenviar código com quebra de linha,2025-07-15T13:36:23.291000+00:00,146674,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-09-29T14:13:28.582000+00:00
10286,PKGS,22160,PKGS-369,10004,Bug,BUG - CRIAÇÃO DE CONTA - Botão de reenviar código com quebra de linha,2025-07-15T13:36:23.291000+00:00,146676,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-09-29T14:13:32.776000+00:00
10286,PKGS,22160,PKGS-369,10004,Bug,BUG - CRIAÇÃO DE CONTA - Botão de reenviar código com quebra de linha,2025-07-15T13:36:23.291000+00:00,146680,10162,Ready to Dev,10000,Backlog,To Do,To Do,2025-09-29T14:13:44.804000+00:00
10286,PKGS,22160,PKGS-369,10004,Bug,BUG - CRIAÇÃO DE CONTA - Botão de reenviar código com quebra de linha,2025-07-15T13:36:23.291000+00:00,146681,10000,Backlog,10016,Canceled,To Do,Done,2025-09-29T14:13:53.087000+00:00
10286,PKGS,22163,PKGS-370,10004,Bug,BUG - CRIAÇÃO DE CONTA - Input de texto some label ao avançar e depois voltar de tela com o campo preenchido,2025-07-15T13:37:52.606000+00:00,146668,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-09-29T14:12:55.176000+00:00
10286,PKGS,22163,PKGS-370,10004,Bug,BUG - CRIAÇÃO DE CONTA - Input de texto some label ao avançar e depois voltar de tela com o campo preenchido,2025-07-15T13:37:52.606000+00:00,146669,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-09-29T14:13:09.131000+00:00
10286,PKGS,22163,PKGS-370,10004,Bug,BUG - CRIAÇÃO DE CONTA - Input de texto some label ao avançar e depois voltar de tela com o campo preenchido,2025-07-15T13:37:52.606000+00:00,146670,10162,Ready to Dev,10000,Backlog,To Do,To Do,2025-09-29T14:13:12.418000+00:00
10286,PKGS,22163,PKGS-370,10004,Bug,BUG - CRIAÇÃO DE CONTA - Input de texto some label ao avançar e depois voltar de tela com o campo preenchido,2025-07-15T13:37:52.606000+00:00,146671,10000,Backlog,10135,In Development,To Do,In Progress,2025-09-29T14:13:20.185000+00:00
10286,PKGS,22163,PKGS-370,10004,Bug,BUG - CRIAÇÃO DE CONTA - Input de texto some label ao avançar e depois voltar de tela com o campo preenchido,2025-07-15T13:37:52.606000+00:00,146672,10135,In Development,10137,Ready to test,In Progress,In Progress,2025-09-29T14:13:24.310000+00:00
10286,PKGS,22163,PKGS-370,10004,Bug,BUG - CRIAÇÃO DE CONTA - Input de texto some label ao avançar e depois voltar de tela com o campo preenchido,2025-07-15T13:37:52.606000+00:00,146673,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-09-29T14:13:27.136000+00:00
10286,PKGS,22163,PKGS-370,10004,Bug,BUG - CRIAÇÃO DE CONTA - Input de texto some label ao avançar e depois voltar de tela com o campo preenchido,2025-07-15T13:37:52.606000+00:00,146675,10011,In Test,10163,Ready to validate,In Progress,In Progress,2025-09-29T14:13:32.041000+00:00
